Id_tx;clase;valor
3013;COMPRA;276391
9717;COMPRA;2026450
8297;COMPRA;46111
6481;COMPRA;73663
7529;COMPRA;66810
8272;COMPRA;200000
8327;AVANCE;600000
9655;COMPRA;336750
4383;COMPRA;77140
6235;COMPRA;362426
7690;COMPRA;507600
8134;COMPRA;77831
4677;COMPRA;70930
5180;COMPRA;40927
5956;COMPRA;854940
9469;COMPRA;25171
3429;COMPRA;138080
3757;AVANCE;100000
7727;COMPRA;76401
7027;COMPRA;32900
8987;COMPRA;168702
6959;COMPRA;688947
5994;COMPRA;92015
3189;COMPRA;88701
7954;COMPRA;248745
2533;AVANCE;800000
2650;COMPRA;13800
9265;COMPRA;43301
3790;COMPRA;658423
9582;COMPRA;123050
8302;COMPRA;209101
6025;COMPRA;929900
3607;COMPRA;1359932
8264;COMPRA;429698
7622;COMPRA;155448
3896;COMPRA;764600
7046;COMPRA;519486
6351;COMPRA;281922
8989;COMPRA;1500000
5069;AVANCE;400000
8677;COMPRA;6000
4005;COMPRA;287900
7151;COMPRA;65522
3747;COMPRA;1370523
2899;COMPRA;51862
6865;COMPRA;12900
3360;COMPRA;49167
5851;COMPRA;327964
2834;COMPRA;100000
3606;COMPRA;22650
2466;COMPRA;495900
3788;AVANCE;139000
4977;COMPRA;294968
5718;AVANCE;800000
6160;AVANCE;150000
4972;COMPRA;100000
7161;COMPRA;494910
5511;AVANCE;300000
3322;COMPRA;268000
6385;COMPRA;42100
2826;AVANCE;250000
6509;COMPRA;797654
3959;COMPRA;737900
7831;COMPRA;100000
9407;COMPRA;1690000
3336;AVANCE;600000
5100;COMPRA;18384
7144;AVANCE;300000
6473;COMPRA;49100
2715;COMPRA;1448310
5356;COMPRA;2049800
6322;COMPRA;95009
7458;COMPRA;86960
7386;COMPRA;81400
4145;COMPRA;743148
9149;COMPRA;209600
7801;COMPRA;55128
5479;COMPRA;2149900
6407;COMPRA;99205
3102;COMPRA;158470
7257;AVANCE;76000
7764;COMPRA;1213690
4125;AVANCE;600000
5268;AVANCE;150000
7783;COMPRA;66220
7365;COMPRA;60000
8237;COMPRA;150433
6421;AVANCE;100000
7748;COMPRA;2696879
4710;COMPRA;300000
4388;COMPRA;237910
5192;COMPRA;309380
4792;COMPRA;87780
8628;COMPRA;1971908
6979;COMPRA;88060
9235;COMPRA;213647
8438;COMPRA;128733
6380;COMPRA;163889
5802;COMPRA;36675
8300;COMPRA;19800
7846;AVANCE;300000
5974;COMPRA;8669
8325;COMPRA;388838
8468;COMPRA;212821
3903;AVANCE;300000
6160;COMPRA;2299000
9452;COMPRA;163940
2665;COMPRA;25302
2993;COMPRA;65900
5904;COMPRA;56041
8469;COMPRA;139041
7684;COMPRA;148250
8542;AVANCE;600000
9286;COMPRA;80410
4746;COMPRA;278650
4004;COMPRA;23770
8632;COMPRA;121389
5774;COMPRA;727944
4818;COMPRA;146521
2912;COMPRA;89988
6977;COMPRA;604000
7954;COMPRA;1295390
7146;AVANCE;400000
9462;COMPRA;20000
5089;COMPRA;306269
6493;COMPRA;22500
7012;COMPRA;770000
9461;COMPRA;14900
7951;COMPRA;145000
9160;COMPRA;117150
9186;COMPRA;1376282
4491;COMPRA;90059
7120;COMPRA;4296561
9431;COMPRA;1569896
9731;AVANCE;600000
3512;COMPRA;549960
4148;COMPRA;1549900
2874;COMPRA;720940
4448;COMPRA;1713407
4974;COMPRA;646140
9691;COMPRA;99800
6821;COMPRA;35536
8928;AVANCE;800000
4438;COMPRA;19003
7046;COMPRA;411407
6483;COMPRA;3000000
9803;COMPRA;34280
6266;COMPRA;141240
2974;COMPRA;20000
7225;COMPRA;372000
5971;COMPRA;167870
3789;COMPRA;84627
3360;AVANCE;400000
8792;COMPRA;17000
5894;COMPRA;306318
3090;AVANCE;400000
6920;COMPRA;639900
4614;COMPRA;135000
5280;COMPRA;60000
9571;AVANCE;100000
6749;AVANCE;800000
5564;COMPRA;48600
9510;COMPRA;107920
7891;COMPRA;24990
8900;AVANCE;200000
8821;COMPRA;41800
2576;AVANCE;800000
8043;COMPRA;46330
2692;COMPRA;147400
5846;COMPRA;70900
4108;COMPRA;89965
4621;COMPRA;65318
4584;AVANCE;400000
2974;COMPRA;191700
8882;COMPRA;431664
6894;AVANCE;289000
8600;AVANCE;50000
5451;COMPRA;102620
6951;COMPRA;21800
4489;COMPRA;209890
5523;AVANCE;400000
6829;COMPRA;30000
5887;COMPRA;40412
4149;COMPRA;974333
6273;COMPRA;129557
7559;COMPRA;453520
5479;AVANCE;300000
8947;COMPRA;530021
3009;COMPRA;50698
7454;COMPRA;89900
8386;COMPRA;10000
4550;COMPRA;349650
7436;COMPRA;3500
9311;AVANCE;250000
7582;COMPRA;44420
7765;COMPRA;69454
4638;COMPRA;74356
3785;COMPRA;184219
3013;COMPRA;21084
2636;COMPRA;59900
4505;AVANCE;400000
2758;AVANCE;150000
7484;COMPRA;287900
4320;COMPRA;75480
6301;COMPRA;151992
4088;COMPRA;100000
8913;COMPRA;11300
2886;COMPRA;6513
6674;COMPRA;50935
5830;COMPRA;3369565
4989;COMPRA;769900
9331;AVANCE;800000
8406;AVANCE;800000
4336;COMPRA;53550
9035;COMPRA;156051
9862;AVANCE;100000
4315;COMPRA;43951
3839;COMPRA;519704
5794;AVANCE;300000
6331;COMPRA;131383
6923;AVANCE;500000
8664;COMPRA;498948
7720;COMPRA;113000
5623;COMPRA;33340
7581;COMPRA;143200
9594;COMPRA;161243
7593;COMPRA;250000
5012;COMPRA;497850
6118;COMPRA;350000
4065;COMPRA;14900
5242;AVANCE;300000
4317;COMPRA;1719600
4340;AVANCE;800000
6322;COMPRA;124349
6847;COMPRA;509700
9294;COMPRA;10900
9620;COMPRA;65591
3896;COMPRA;332037
9577;AVANCE;800000
9099;COMPRA;9567
6256;AVANCE;800000
6969;COMPRA;349871
5351;COMPRA;37740
5301;COMPRA;98000
4396;COMPRA;312219
6691;AVANCE;550000
6559;COMPRA;124360
8680;COMPRA;140032
2559;COMPRA;100000
2806;AVANCE;800000
9519;COMPRA;1272555
3888;AVANCE;63000
3051;COMPRA;162600
7048;COMPRA;250359
5914;AVANCE;800000
5685;COMPRA;7952039
4660;AVANCE;600000
9124;COMPRA;66600
4329;COMPRA;120900
6642;COMPRA;296070
7156;COMPRA;160867
3094;COMPRA;1299012
9834;COMPRA;1396127
8459;COMPRA;54160
8265;COMPRA;24900
9624;AVANCE;200000
4741;AVANCE;100000
8070;COMPRA;804852
5071;COMPRA;47700
7109;COMPRA;156092
5810;AVANCE;600000
7985;AVANCE;300000
3331;COMPRA;198980
7959;COMPRA;3128664
6732;AVANCE;800000
7705;COMPRA;139993
9576;COMPRA;137124
6998;COMPRA;294672
3202;AVANCE;800000
2718;AVANCE;300000
8167;COMPRA;324440
5318;COMPRA;849835
7144;COMPRA;1650100
4070;COMPRA;358063
9045;COMPRA;70000
5176;AVANCE;350000
9672;COMPRA;176000
5805;COMPRA;14540
2908;AVANCE;100000
8586;COMPRA;86610
5801;COMPRA;304169
6220;AVANCE;800000
6771;COMPRA;95192
3836;COMPRA;371494
3509;COMPRA;363527
3549;COMPRA;288593
5028;COMPRA;71221
7395;COMPRA;58541
6358;AVANCE;20000
8177;COMPRA;1099900
3090;COMPRA;86900
3419;COMPRA;40000
5469;AVANCE;800000
7178;AVANCE;300000
6452;COMPRA;1799900
8366;COMPRA;149995
9616;COMPRA;90656
5134;AVANCE;600000
7355;COMPRA;80000
4208;COMPRA;519528
7320;COMPRA;325776
8001;COMPRA;84750
8628;COMPRA;109900
3284;COMPRA;85308
6533;COMPRA;10414
3525;COMPRA;51780
8190;AVANCE;400000
9869;AVANCE;400000
9136;COMPRA;130000
3053;COMPRA;39995
2457;AVANCE;80000
3735;AVANCE;600000
2525;COMPRA;338989
9769;COMPRA;1399900
3410;COMPRA;1328514
7838;COMPRA;56000
8733;AVANCE;800000
6282;COMPRA;30947
4229;AVANCE;200000
8335;COMPRA;603320
3287;AVANCE;800000
4884;COMPRA;440000
7730;COMPRA;2730252
6112;COMPRA;22900
8193;COMPRA;75909
5761;COMPRA;30000
7013;COMPRA;2800
3087;COMPRA;30000
9765;COMPRA;102513
4041;AVANCE;90000
5248;COMPRA;232409
6519;AVANCE;200000
2997;COMPRA;133552
6014;COMPRA;110490
7674;AVANCE;300000
4864;COMPRA;19900
6838;COMPRA;21301
5796;COMPRA;570000
6055;COMPRA;167600
9713;COMPRA;1203084
4669;AVANCE;100000
4305;AVANCE;300000
5385;COMPRA;154890
8114;COMPRA;82213
3042;COMPRA;40166
2612;COMPRA;154700
2667;COMPRA;141551
4193;COMPRA;13100
7184;COMPRA;171270
7572;AVANCE;50000
3797;AVANCE;800000
2695;COMPRA;41282
8416;COMPRA;73694
2968;COMPRA;49990
4667;COMPRA;75742
9384;AVANCE;800000
6135;AVANCE;800000
5523;COMPRA;230465
7693;COMPRA;300000
4787;COMPRA;38802
3102;COMPRA;449750
4739;COMPRA;63400
6757;AVANCE;600000
5555;AVANCE;600000
3962;COMPRA;185539
8284;COMPRA;200000
4238;COMPRA;15350
5830;COMPRA;135730
6945;COMPRA;729270
8026;COMPRA;8760
8013;COMPRA;58867
6567;COMPRA;200000
7003;AVANCE;600000
3126;COMPRA;56500
5056;COMPRA;55088
4224;COMPRA;412000
2968;COMPRA;706750
3857;COMPRA;78379
3592;COMPRA;873990
3708;COMPRA;258509
2991;COMPRA;34000
7851;COMPRA;19150
5950;COMPRA;195683
4932;AVANCE;800000
8788;COMPRA;23250
2783;COMPRA;408204
9764;COMPRA;3549
4255;COMPRA;77550
3978;COMPRA;160000
2555;AVANCE;90000
3152;AVANCE;800000
4248;COMPRA;194902
7884;COMPRA;68994
9698;COMPRA;141870
2806;COMPRA;849727
2593;COMPRA;32900
7366;COMPRA;118242
2551;AVANCE;640000
2843;COMPRA;112426
9485;COMPRA;41175
6827;COMPRA;59107
8833;COMPRA;317300
8603;COMPRA;44499
6055;COMPRA;703304
8289;AVANCE;600000
6378;COMPRA;483950
8579;AVANCE;300000
9618;COMPRA;1748947
6072;COMPRA;309273
3602;COMPRA;43978
8320;COMPRA;94400
2457;COMPRA;2826595
5939;COMPRA;45493
5770;COMPRA;163600
4430;COMPRA;337336
5625;COMPRA;300623
8241;COMPRA;39500
7042;COMPRA;84721
5648;AVANCE;300000
4925;COMPRA;4663947
5496;COMPRA;161371
8848;COMPRA;77270
5849;COMPRA;35800
8806;COMPRA;146000
8160;AVANCE;30000
5466;COMPRA;594915
4065;COMPRA;1552410
3948;AVANCE;600000
8009;COMPRA;123520
9467;COMPRA;2309945
7513;COMPRA;276640
5317;COMPRA;729600
2894;COMPRA;232670
3283;COMPRA;24900
5275;COMPRA;49100
9664;COMPRA;1000
7673;COMPRA;484050
7801;COMPRA;34600
8809;COMPRA;1727732
6046;COMPRA;186150
9426;COMPRA;48085
3712;COMPRA;40290
8580;COMPRA;803450
9756;COMPRA;243226
4459;COMPRA;1783900
5411;AVANCE;400000
6928;COMPRA;39000
4324;AVANCE;200000
4353;COMPRA;24100
9359;COMPRA;92400
4626;COMPRA;9600
2607;COMPRA;200000
9665;COMPRA;32900
8775;COMPRA;85650
9700;COMPRA;38915
7431;COMPRA;1374799
5879;COMPRA;24900
4160;COMPRA;50000
7332;COMPRA;1360990
4925;COMPRA;400752
3071;COMPRA;30000
8672;COMPRA;91000
4298;COMPRA;82700
5422;COMPRA;312570
9226;COMPRA;19900
8108;COMPRA;69900
7194;COMPRA;181095
5000;COMPRA;5500
3121;COMPRA;530100
6815;COMPRA;32980
3140;COMPRA;18350
6279;COMPRA;651283
8814;AVANCE;800000
9312;COMPRA;365467
8679;COMPRA;70000
8613;AVANCE;500000
2778;COMPRA;62000
6395;COMPRA;148400
8801;COMPRA;22400
5695;COMPRA;1000
8470;AVANCE;400000
2584;COMPRA;17900
2707;COMPRA;74000
7894;COMPRA;154874
8880;COMPRA;81263
6966;COMPRA;660191
7440;COMPRA;95903
5366;COMPRA;16200
2632;COMPRA;39900
7981;COMPRA;604271
4701;COMPRA;246388
6022;COMPRA;168100
8498;COMPRA;50000
6988;COMPRA;1000
5906;COMPRA;26000
5565;COMPRA;126390
5554;COMPRA;453816
9041;AVANCE;600000
4678;COMPRA;199900
7307;COMPRA;98829
9295;COMPRA;21500
3668;COMPRA;83054
3861;COMPRA;418000
3330;AVANCE;200000
5168;COMPRA;280400
8918;COMPRA;705000
4676;AVANCE;600000
8573;COMPRA;16900
9782;COMPRA;58000
3006;COMPRA;261723
3141;COMPRA;54995
4868;COMPRA;10589
3018;COMPRA;8000
4395;AVANCE;100000
9588;COMPRA;23300
6687;COMPRA;69520
9797;COMPRA;75040
3609;AVANCE;800000
5124;COMPRA;64280
5287;COMPRA;50000
3304;COMPRA;64150
2803;AVANCE;800000
4965;COMPRA;85000
3982;COMPRA;138041
6309;COMPRA;182761
4560;COMPRA;711140
8961;COMPRA;60000
5040;COMPRA;43494
5833;AVANCE;800000
8140;COMPRA;26133
4476;AVANCE;400000
5605;COMPRA;70000
6690;AVANCE;800000
7652;COMPRA;136982
4143;COMPRA;925598
4458;COMPRA;190107
5016;COMPRA;329103
2945;COMPRA;32900
7402;AVANCE;800000
9053;AVANCE;1200000
4132;COMPRA;70586
2754;AVANCE;130000
6617;COMPRA;167930
3155;COMPRA;1797851
5949;AVANCE;800000
6534;COMPRA;10000
3084;COMPRA;32900
8395;AVANCE;400000
6526;AVANCE;100000
9630;COMPRA;142319
5428;COMPRA;105900
8178;COMPRA;69856
9255;COMPRA;224976
4298;COMPRA;336957
5915;COMPRA;2949500
6636;AVANCE;100000
8813;AVANCE;800000
2560;AVANCE;300000
7671;AVANCE;700000
7003;COMPRA;51000
2898;AVANCE;800000
5529;COMPRA;23491
9866;COMPRA;907554
7277;COMPRA;559900
5156;COMPRA;379900
3307;COMPRA;113000
4345;COMPRA;74972
8947;AVANCE;400000
8616;COMPRA;51781
6683;COMPRA;95122
8995;AVANCE;160000
7925;COMPRA;280010
4952;COMPRA;50364
5943;COMPRA;42570
9784;COMPRA;77000
8692;COMPRA;166386
2572;COMPRA;40584
3133;COMPRA;144281
9435;AVANCE;400000
5663;AVANCE;400000
6012;COMPRA;40500
4128;COMPRA;102159
2813;COMPRA;60900
4050;COMPRA;32900
7328;COMPRA;127963
5915;COMPRA;665550
6684;COMPRA;475938
4889;COMPRA;958498
4002;COMPRA;87150
8922;AVANCE;200000
7520;COMPRA;21900
7244;COMPRA;61100
7031;COMPRA;22600
8136;COMPRA;362606
6586;AVANCE;800000
4917;COMPRA;594880
3437;COMPRA;17500
3223;AVANCE;300000
4992;COMPRA;177485
4628;COMPRA;156927
3696;AVANCE;600000
4403;COMPRA;305919
9543;COMPRA;800000
3153;COMPRA;139026
2756;AVANCE;50000
7536;AVANCE;800000
4076;COMPRA;238860
6879;COMPRA;9200
4597;COMPRA;560267
8230;COMPRA;218403
8693;AVANCE;500000
5576;AVANCE;800000
9792;COMPRA;91300
7516;COMPRA;2380102
4162;COMPRA;64870
4181;COMPRA;210718
7212;COMPRA;35051
4503;COMPRA;358146
6388;COMPRA;210537
4156;AVANCE;318000
8754;COMPRA;492341
3645;AVANCE;800000
6493;AVANCE;300000
3883;COMPRA;599900
3647;COMPRA;12700
7284;COMPRA;93280
8815;AVANCE;300000
6906;COMPRA;52927
5346;COMPRA;624950
9480;AVANCE;180000
9367;COMPRA;148770
9315;COMPRA;424800
8885;COMPRA;142101
3836;COMPRA;394700
9229;COMPRA;247353
2556;COMPRA;136386
6482;AVANCE;900000
2583;COMPRA;94160
9675;COMPRA;199990
2520;COMPRA;880000
6144;AVANCE;100000
4466;COMPRA;1796235
7787;COMPRA;43222
8656;COMPRA;233203
4483;COMPRA;124773
8273;COMPRA;844952
3708;COMPRA;490000
6431;COMPRA;41108
6014;AVANCE;300000
4165;COMPRA;58016
3027;COMPRA;81622
5863;COMPRA;1100000
4333;AVANCE;300000
8110;COMPRA;443210
9320;COMPRA;88900
7627;AVANCE;500000
3920;COMPRA;338493
7597;COMPRA;50830
6808;AVANCE;240000
5112;COMPRA;424991
4354;COMPRA;49000
6152;AVANCE;400000
7883;AVANCE;600000
8276;COMPRA;78167
6782;COMPRA;785600
4437;AVANCE;800000
4906;AVANCE;150000
8133;COMPRA;68300
3592;COMPRA;57180
5142;AVANCE;240000
7832;COMPRA;36500
6951;COMPRA;1075194
5492;AVANCE;100000
9360;AVANCE;436500
4107;COMPRA;34931
5025;COMPRA;113750
5101;AVANCE;800000
7758;AVANCE;400000
4460;COMPRA;78511
5723;COMPRA;117402
9867;COMPRA;1580160
9656;COMPRA;253503
6595;COMPRA;1650000
4104;COMPRA;388076
5909;AVANCE;200000
5726;COMPRA;174953
8205;COMPRA;1563800
7926;COMPRA;78880
9170;AVANCE;180000
5183;AVANCE;800000
6108;COMPRA;57800
3784;AVANCE;800000
8427;COMPRA;76030
9471;COMPRA;839215
5377;COMPRA;141210
9504;COMPRA;188816
7776;COMPRA;16500
2994;AVANCE;300000
4883;COMPRA;100000
8331;COMPRA;2456940
4753;COMPRA;534000
6437;AVANCE;450000
5464;COMPRA;384550
8293;AVANCE;400000
8996;AVANCE;300000
7983;COMPRA;55930
4710;AVANCE;100000
9447;COMPRA;340000
9535;COMPRA;37234
8429;COMPRA;6395
8385;COMPRA;1400000
8973;AVANCE;400000
7713;AVANCE;600000
7160;COMPRA;40002
7521;COMPRA;192600
5454;COMPRA;243890
9259;COMPRA;52990
4242;AVANCE;600000
2954;COMPRA;52141
7266;COMPRA;1077993
9860;COMPRA;37760
5264;COMPRA;25000
6400;COMPRA;412575
4835;COMPRA;27140
4486;COMPRA;55602
5456;COMPRA;77000
4653;COMPRA;150000
8658;COMPRA;229800
3772;COMPRA;184018
8743;AVANCE;800000
6715;COMPRA;27950
6340;COMPRA;419471
8190;COMPRA;20000
6998;COMPRA;64191
3168;COMPRA;34200
9150;COMPRA;56489
6276;COMPRA;95000
9767;COMPRA;450240
3903;COMPRA;69050
2713;COMPRA;275000
6817;COMPRA;89900
8064;COMPRA;382125
9687;COMPRA;286820
9655;COMPRA;28900
6393;COMPRA;199150
4622;COMPRA;51130
6063;AVANCE;800000
9086;COMPRA;21706
4901;AVANCE;800000
9850;COMPRA;190675
5326;COMPRA;443323
3855;AVANCE;700000
9717;COMPRA;217736
3709;AVANCE;600000
5734;COMPRA;330000
4536;COMPRA;406890
5948;COMPRA;83820
2934;COMPRA;39520
9847;AVANCE;90000
4059;AVANCE;800000
6113;COMPRA;27381
6396;COMPRA;970705
8649;COMPRA;222350
8388;COMPRA;32900
5891;COMPRA;476400
9484;COMPRA;1600000
5855;COMPRA;551494
9066;COMPRA;30000
6066;COMPRA;102940
2763;COMPRA;117800
2573;COMPRA;2800
9104;COMPRA;26900
7079;AVANCE;600000
7590;COMPRA;123686
9163;COMPRA;415
5855;COMPRA;111480
8743;COMPRA;19900
5606;COMPRA;729900
6563;COMPRA;60620
6826;COMPRA;159920
7869;AVANCE;400000
4513;AVANCE;100000
5266;COMPRA;48800
8828;COMPRA;263156
7056;COMPRA;1145900
7180;COMPRA;699855
4932;COMPRA;122350
8362;COMPRA;111868
9592;COMPRA;529600
2970;AVANCE;220000
8044;COMPRA;7087
4885;COMPRA;433707
4818;COMPRA;259900
6738;AVANCE;800000
8678;COMPRA;31990
4385;COMPRA;1376238
9841;AVANCE;200000
4024;COMPRA;1099900
5731;COMPRA;1063000
5123;COMPRA;299800
7198;COMPRA;705700
7407;COMPRA;6500
5726;COMPRA;38700
6633;AVANCE;600000
8948;COMPRA;171256
7304;COMPRA;73600
9152;AVANCE;300000
4644;COMPRA;527204
8955;COMPRA;71360
8153;COMPRA;15000
5563;COMPRA;71020
2918;COMPRA;121410
5133;COMPRA;369900
7632;COMPRA;197060
3033;COMPRA;24920
4663;COMPRA;143430
3298;AVANCE;600000
4435;COMPRA;225550
3496;COMPRA;119800
7970;AVANCE;300000
8446;COMPRA;36590
9727;COMPRA;649900
4913;COMPRA;96877
9668;COMPRA;68581
5873;COMPRA;115118
6923;COMPRA;18400
8475;COMPRA;34120
4421;AVANCE;600000
4849;COMPRA;110000
5646;COMPRA;800000
6630;COMPRA;2414160
8390;AVANCE;300000
4598;COMPRA;115668
9605;AVANCE;800000
5778;COMPRA;108305
9602;COMPRA;138641
5306;AVANCE;400000
5259;AVANCE;160000
8487;COMPRA;32000
9388;COMPRA;14900
3647;AVANCE;400000
3122;COMPRA;347938
5533;COMPRA;97980
6630;COMPRA;434430
4535;COMPRA;125330
9362;AVANCE;600000
6803;COMPRA;43500
9754;COMPRA;50000
7936;COMPRA;2000000
5070;AVANCE;250000
7211;COMPRA;77286
2683;COMPRA;270000
4980;COMPRA;48860
6389;COMPRA;33090
9582;COMPRA;193720
4563;COMPRA;77700
4718;COMPRA;240400
3259;COMPRA;24400
5220;COMPRA;63087
8799;AVANCE;800000
8313;AVANCE;800000
6793;AVANCE;300000
8626;COMPRA;270000
4483;COMPRA;92436
9162;COMPRA;1300000
9394;COMPRA;484300
6610;COMPRA;556096
2812;COMPRA;223721
8655;AVANCE;200000
9187;COMPRA;11060
6377;COMPRA;32900
5380;AVANCE;200000
4399;COMPRA;14600
5705;COMPRA;48450
8435;AVANCE;100000
8169;COMPRA;12965
4068;COMPRA;3549000
5035;COMPRA;570904
9273;COMPRA;1124900
3838;COMPRA;32130
9033;AVANCE;800000
9318;COMPRA;74500
6847;COMPRA;49890
6464;COMPRA;119000
8424;COMPRA;1101942
5103;AVANCE;100000
6805;COMPRA;900900
2796;COMPRA;1120941
8435;AVANCE;200000
6809;COMPRA;28000
8019;COMPRA;214639
5966;COMPRA;93600
8671;COMPRA;171996
7626;AVANCE;600000
8774;COMPRA;179360
8712;AVANCE;150000
3670;COMPRA;200000
5186;COMPRA;60000
6197;COMPRA;172618
9596;COMPRA;143300
7674;AVANCE;580000
9869;AVANCE;50000
2978;AVANCE;100000
9213;COMPRA;106995
4583;AVANCE;300000
6276;COMPRA;139883
5246;COMPRA;123080
5737;COMPRA;107400
3716;COMPRA;1429800
7861;AVANCE;270000
8654;COMPRA;15621
6276;AVANCE;800000
3647;COMPRA;1812699
3729;COMPRA;249900
4458;AVANCE;400000
4159;COMPRA;220290
8797;COMPRA;147650
4577;AVANCE;500000
7999;COMPRA;291950
6018;COMPRA;480599
8494;COMPRA;1855350
9554;COMPRA;521820
9285;COMPRA;939900
9313;COMPRA;141000
5206;COMPRA;2030850
8924;COMPRA;1283775
8534;COMPRA;362938
8343;COMPRA;1218800
5973;AVANCE;425000
5952;COMPRA;54900
5387;COMPRA;1108734
9842;COMPRA;723000
6004;COMPRA;40000
6861;COMPRA;238260
8794;AVANCE;600000
3356;COMPRA;284500
5272;AVANCE;800000
3251;COMPRA;70872
4894;COMPRA;131400
4711;COMPRA;77942
2515;COMPRA;163562
4730;COMPRA;142893
9013;AVANCE;200000
9546;COMPRA;148037
6410;AVANCE;60000
6810;COMPRA;618746
3171;COMPRA;2268000
6810;COMPRA;53210
5291;AVANCE;800000
3643;AVANCE;600000
6474;AVANCE;720000
7739;COMPRA;679900
5274;COMPRA;701100
7837;COMPRA;27665
7958;COMPRA;1371903
8923;COMPRA;19440
6870;COMPRA;26400
6662;COMPRA;7520
3488;COMPRA;35285
9325;COMPRA;28780
4017;COMPRA;304864
6393;COMPRA;245426
9723;COMPRA;2295820
4904;COMPRA;43051
9765;COMPRA;26200
6849;COMPRA;273587
5665;COMPRA;67850
5806;COMPRA;1128122
6957;COMPRA;89000
8866;AVANCE;100000
7537;COMPRA;66850
5230;AVANCE;600000
2858;COMPRA;35994
4742;AVANCE;300000
5623;AVANCE;800000
2941;AVANCE;200000
7556;COMPRA;59900
6876;COMPRA;154800
4311;AVANCE;800000
6291;COMPRA;71800
3843;COMPRA;900000
4500;COMPRA;11280
4275;COMPRA;86483
5638;COMPRA;110000
7376;COMPRA;31328
5484;COMPRA;29899
2480;COMPRA;5760000
4846;COMPRA;87780
4259;COMPRA;277900
4854;COMPRA;450700
2858;COMPRA;136800
2773;COMPRA;228979
2860;COMPRA;9130
9014;AVANCE;50000
7828;AVANCE;200000
4649;AVANCE;200000
7695;COMPRA;75000
4303;COMPRA;120290
3732;COMPRA;1258900
9603;COMPRA;292500
7246;COMPRA;380380
6351;COMPRA;66549
7854;COMPRA;50000
3315;COMPRA;200472
8336;COMPRA;153894
2956;COMPRA;109930
5073;COMPRA;119850
9296;COMPRA;296800
4819;COMPRA;244874
2465;AVANCE;100000
3312;COMPRA;631473
9546;COMPRA;47994
7496;COMPRA;18040
6395;AVANCE;600000
7971;COMPRA;84102
5646;COMPRA;160019
8994;COMPRA;79900
4444;AVANCE;200000
9476;COMPRA;84241
8800;AVANCE;500000
6117;AVANCE;350000
5761;COMPRA;86622
3960;COMPRA;609928
5672;COMPRA;128377
4954;COMPRA;175750
3880;COMPRA;90015
3574;COMPRA;174787
8091;COMPRA;2526950
6384;COMPRA;50000
8296;COMPRA;649935
4627;AVANCE;800000
9690;COMPRA;97684
6741;COMPRA;129900
3766;COMPRA;4359623
2860;COMPRA;20680
5109;COMPRA;6350
4195;AVANCE;120000
4818;COMPRA;158323
3275;COMPRA;167720
3372;COMPRA;179984
4215;COMPRA;76190
8570;AVANCE;600000
8379;COMPRA;299135
2804;COMPRA;32900
9003;COMPRA;147470
3558;COMPRA;112850
9539;COMPRA;10970
4151;COMPRA;38383
8990;COMPRA;93280
5388;COMPRA;387381
4323;AVANCE;500000
6190;COMPRA;178460
5260;COMPRA;33580
4336;COMPRA;248163
5119;COMPRA;271240
9853;AVANCE;750000
3941;COMPRA;11643
3443;AVANCE;110000
6641;AVANCE;90000
8542;COMPRA;43233
7922;AVANCE;400000
7330;COMPRA;47020
5852;COMPRA;112740
3088;COMPRA;11650
7645;AVANCE;400000
4013;COMPRA;644132
2509;COMPRA;10500
9743;AVANCE;800000
4182;COMPRA;109409
8578;AVANCE;400000
8663;AVANCE;400000
4051;AVANCE;400000
3850;COMPRA;160380
6410;COMPRA;672011
5234;AVANCE;100000
3089;AVANCE;50000
8153;AVANCE;500000
7911;AVANCE;800000
9208;COMPRA;82495
9551;COMPRA;18900
9381;COMPRA;112807
5756;COMPRA;112150
6688;COMPRA;499900
4854;COMPRA;109900
5232;COMPRA;101950
4335;COMPRA;47413
5346;COMPRA;3433500
5305;COMPRA;754200
9199;COMPRA;483950
6529;COMPRA;31139
4223;COMPRA;759953
2477;AVANCE;350000
5119;COMPRA;124960
6188;COMPRA;1212981
5430;COMPRA;858850
7117;COMPRA;208238
7442;COMPRA;193500
9528;AVANCE;200000
3982;AVANCE;500000
9634;COMPRA;75000
5133;AVANCE;800000
5367;AVANCE;300000
5383;COMPRA;551930
4825;COMPRA;149995
6556;AVANCE;800000
4052;AVANCE;300000
8188;COMPRA;61493
8677;AVANCE;300000
2989;COMPRA;186630
8417;AVANCE;600000
7723;COMPRA;243834
7806;COMPRA;111000
5083;COMPRA;550000
5263;COMPRA;299900
9134;COMPRA;100000
8186;COMPRA;43150
8274;COMPRA;179009
4358;COMPRA;97230
4320;AVANCE;100000
3440;COMPRA;95000
5528;AVANCE;650000
9359;COMPRA;26700
9567;COMPRA;229922
4014;COMPRA;447120
7201;COMPRA;159000
6137;COMPRA;182021
7484;COMPRA;279805
3157;AVANCE;200000
5738;COMPRA;1000000
8200;COMPRA;289085
6017;COMPRA;140000
5683;AVANCE;800000
3947;COMPRA;139850
8590;COMPRA;12321
9119;COMPRA;499120
6057;COMPRA;58672
4354;COMPRA;123201
5208;COMPRA;65000
3491;COMPRA;26000
5871;AVANCE;150000
3326;COMPRA;26570
3100;AVANCE;800000
5353;COMPRA;41280
8249;COMPRA;25650
5648;AVANCE;150000
2559;COMPRA;50000
3768;COMPRA;212850
5304;COMPRA;98450
